rok;ms;dz;godz;fco2_MQ;fco2_HQ;fco2_raw;glwody;T50cm;T2m;Kd;Ku;Ld;Lu;ppp;v;vdir;Tgrunt;vwc;PARd;PARu
2013;1;8;6.5;-0.18;;-0.18;4.9;-5.8;-6.0;0.0;0.6;277.0;298.8;1014.3;2.0;209.3;0.7;0.779;0.0;0.0
2013;1;8;7.5;-0.28;;-0.28;5.2;-5.8;-6.0;0.0;0.8;276.7;298.6;1014.2;1.7;192.1;0.7;0.779;1.3;0.0
2013;1;8;8.5;-0.31;;-0.31;5.0;-5.7;-5.9;12.0;1.8;277.2;298.9;1013.9;2.2;189.5;0.7;0.779;25.7;1.3
2013;1;8;9.5;-0.38;;-0.38;5.0;-5.2;-5.5;39.7;4.6;278.1;300.7;1013.7;2.3;188.6;0.7;0.779;80.2;5.1
2013;1;8;10.5;-0.44;;-0.44;4.9;-5.0;-5.2;37.4;4.1;279.0;301.7;1013.4;2.4;183.5;0.7;0.779;79.1;5.0
2013;1;23;7.5;;;-0.36;2.1;-14.0;-14.0;4.8;4.6;230.2;251.6;998.7;2.2;45.7;0.3;0.72;11.9;10.0
2013;1;23;8.5;-0.2;;-0.2;1.6;-13.1;-13.4;45.5;34.0;248.1;258.0;999.0;2.7;46.8;0.3;0.72;96.1;81.3
2013;1;23;9.5;-0.12;;-0.12;1.1;-12.0;-12.6;86.0;64.0;260.1;263.9;999.2;2.7;44.9;0.3;0.719;185.7;156.6
2013;1;23;10.5;-0.29;;-0.29;0.9;-11.0;-11.8;118.5;88.9;262.5;267.6;999.4;2.4;39.1;0.3;0.718;260.7;220.1
2013;1;23;11.5;-0.38;;-0.38;0.9;-9.9;-10.8;143.7;107.5;264.3;271.6;998.9;2.4;39.8;0.3;0.718;314.4;265.7
2013;1;23;12.5;-0.21;;-0.21;0.9;-9.3;-10.1;139.6;104.2;265.2;273.9;998.6;2.7;42.8;0.3;0.717;303.7;256.6
2013;1;23;13.5;-0.27;;-0.27;0.7;-8.6;-9.7;150.2;110.2;243.6;272.6;998.6;2.7;45.1;0.3;0.716;310.3;263.4
2013;1;23;14.5;-0.28;;-0.28;0.5;-9.5;-10.1;70.1;53.4;209.7;260.6;998.8;1.9;46.1;0.3;0.715;149.7;128.1
2013;1;23;15.5;-0.13;;-0.13;0.4;-10.2;-10.4;26.1;19.9;246.8;266.2;998.8;1.7;54.5;0.3;0.715;51.7;43.9
2013;1;23;16.5;-0.15;;-0.15;0.6;-10.3;-10.3;0.0;0.7;252.8;267.5;999.1;1.8;60.6;0.3;0.714;0.7;0.5
2013;1;23;17.5;-0.23;;-0.23;0.8;-10.8;-10.7;0.0;0.4;242.8;264.1;999.2;1.9;63.8;0.3;0.714;0.0;0.0
2013;1;23;18.5;-0.19;;-0.19;1.0;-11.8;-11.7;0.0;0.4;223.9;255.6;999.1;1.6;56.9;0.3;0.713;0.0;0.0
2013;1;23;19.5;;;0.01;0.9;-13.0;-12.6;0.0;0.7;219.9;246.3;999.2;0.7;57.0;0.3;0.712;0.0;0.0
2013;1;23;20.5;0.2;;0.2;1.3;-12.7;-12.4;0.0;1.0;221.9;247.7;999.4;0.8;36.3;0.3;0.712;0.0;0.0
2013;1;23;21.5;;;0.13;1.2;-13.9;-13.5;0.0;0.3;226.0;247.6;999.5;0.3;326.1;0.3;0.712;0.0;0.0
2013;1;23;22.5;;;0.13;1.6;-15.7;-15.0;0.0;0.3;210.1;236.9;999.5;0.5;346.0;0.3;0.711;0.0;0.0
2013;1;23;23.5;;;0.36;1.7;-16.6;-15.9;0.0;0.6;213.4;235.7;999.4;0.3;328.6;0.3;0.711;0.0;0.0
2013;1;24;0.5;3.12;;3.12;1.9;-16.2;-15.9;0.0;0.9;225.2;241.4;999.4;0.2;346.5;0.3;0.71;0.0;0.0
2013;1;24;1.5;;;0.28;2.0;-15.7;-15.6;0.0;0.7;224.7;243.3;999.3;0.7;333.9;0.3;0.71;0.0;0.0
2013;1;24;2.5;;;-0.86;1.8;-16.1;-15.7;0.0;0.6;212.6;238.4;999.3;0.3;50.3;0.3;0.709;0.0;0.0
2013;1;24;3.5;;;2.16;2.1;-16.2;-16.1;0.0;0.7;222.9;241.4;999.3;0.5;20.5;0.3;0.709;0.0;0.0
2013;1;24;4.5;;;0.43;1.7;-16.4;-16.5;0.0;0.5;229.9;243.5;999.2;0.4;352.9;0.3;0.708;0.0;0.0
2013;1;24;5.5;;;0.04;1.7;-14.8;-15.0;0.8;0.8;249.5;253.4;999.4;0.3;330.0;0.3;0.707;0.0;0.0
2013;1;24;6.5;;;-0.3;1.2;-13.9;-14.0;0.3;0.6;251.6;256.9;999.5;0.3;17.2;0.3;0.707;0.0;0.0
2013;1;24;7.5;;;-0.75;1.4;-12.8;-13.0;5.5;4.6;259.1;262.0;999.8;0.3;349.2;0.3;0.706;11.7;9.8
2013;1;24;8.5;-1.37;;-1.37;0.9;-11.3;-11.9;51.4;39.3;258.8;266.6;1000.3;0.5;27.6;0.3;0.706;112.1;94.1
2013;1;24;9.5;-2.82;;-2.82;0.5;-8.5;-10.2;146.4;108.0;246.7;271.9;1000.4;0.6;34.2;0.3;0.705;302.5;256.3
2013;1;24;10.5;-1.19;;-1.19;0.3;-8.0;-9.1;135.5;101.3;261.1;277.3;1000.6;0.7;56.6;0.3;0.705;301.3;254.5
2013;1;24;11.5;;;-0.21;0.1;-7.0;-7.8;196.3;143.2;263.4;284.0;1000.6;0.6;198.9;0.3;0.704;423.0;356.0
2013;1;24;12.5;-0.17;;-0.17;0.1;-5.5;-6.3;188.1;137.4;263.3;288.9;1000.6;0.5;139.3;0.3;0.704;408.7;344.1
2013;1;24;13.5;;;-0.26;0.1;-5.8;-6.1;103.0;76.6;270.9;288.4;1000.6;0.8;116.5;0.3;0.703;232.5;194.9
2013;1;24;14.5;-0.27;;-0.27;-0.0;-6.0;-6.2;49.9;37.9;270.4;286.1;1000.7;0.5;110.0;0.3;0.703;114.4;96.1
2013;1;24;15.5;;;-0.01;0.1;-6.5;-6.6;12.4;10.2;269.8;283.5;1000.9;0.7;53.3;0.3;0.703;31.9;26.7
2013;1;24;16.5;;;0.47;0.1;-7.4;-7.2;0.0;0.7;266.3;279.4;1001.3;0.4;18.2;0.3;0.702;0.6;0.5
2013;1;24;17.5;;;-0.02;0.2;-8.1;-7.9;0.0;0.3;266.9;277.5;1001.6;0.2;283.2;0.3;0.702;0.0;0.0
2013;1;24;18.5;;;0.06;0.4;-8.3;-8.2;0.0;0.5;261.9;274.8;1001.8;0.5;326.1;0.3;0.701;0.0;0.0
2013;1;24;19.5;;;-0.18;0.4;-8.2;-8.3;0.1;0.5;272.4;278.4;1002.1;0.8;325.2;0.3;0.701;0.0;0.0
2013;1;24;20.5;;;-0.14;0.3;-8.3;-8.3;0.0;0.4;254.7;272.8;1002.4;1.1;328.5;0.3;0.701;0.0;0.0
2013;1;24;21.5;;;0.06;0.4;-10.0;-9.5;0.0;0.2;228.3;260.2;1002.8;1.0;317.3;0.3;0.7;0.0;0.0
2013;1;24;22.5;;;0.35;0.5;-11.2;-10.7;0.1;0.3;258.4;263.4;1003.3;0.4;248.2;0.3;0.7;0.0;0.0
2013;1;24;23.5;;;-3.01;0.7;-9.6;-9.7;0.6;0.6;271.1;273.2;1003.3;0.8;328.0;0.3;0.7;0.0;0.0
2013;1;25;0.5;;;0.17;0.4;-10.1;-9.8;0.0;0.3;257.4;260.3;1003.7;1.2;320.6;0.3;0.699;0.0;0.0
2013;1;25;1.5;;;-1.01;0.6;-10.3;-10.1;0.5;0.7;267.7;268.0;1004.2;1.6;1.6;0.3;0.699;0.0;0.0
2013;1;25;2.5;-0.89;;-0.89;0.7;-9.0;-9.0;0.0;0.0;274.6;276.5;1004.4;2.7;19.1;0.3;0.698;0.0;0.0
2013;1;25;3.5;-0.39;;-0.39;-0.1;-9.0;-9.0;0.0;0.2;272.2;275.9;1005.2;2.2;26.9;0.3;0.698;0.0;0.0
2013;1;25;4.5;;;-0.64;0.1;-9.1;-9.1;0.0;0.6;266.9;272.6;1005.5;1.5;8.8;0.3;0.698;0.0;0.0
2013;1;25;5.5;-0.25;;-0.25;0.1;-9.5;-9.4;0.0;0.4;268.7;272.6;1006.0;1.8;28.1;0.3;0.697;0.0;0.0
2013;1;25;6.5;;;-0.09;-0.0;-9.4;-9.4;0.0;0.3;269.2;273.3;1006.8;2.1;45.9;0.3;0.697;0.0;0.0
2013;1;25;7.5;-0.13;;-0.13;-0.1;-9.4;-9.4;5.8;5.7;268.2;272.4;1007.7;1.3;50.1;0.3;0.696;14.7;13.1
2013;1;25;8.5;-0.32;;-0.32;0.3;-9.3;-9.7;50.3;40.4;266.4;271.9;1007.8;1.1;38.5;0.3;0.696;108.8;97.1
2013;1;25;9.5;-0.86;;-0.86;0.4;-9.2;-10.0;91.7;73.4;271.7;275.5;1008.4;1.5;5.8;0.3;0.695;205.2;184.2
2013;1;25;10.5;-1.54;;-1.54;-0.1;-9.7;-10.6;142.8;113.2;270.9;275.6;1009.0;1.8;12.4;0.3;0.695;313.9;283.8
2013;1;25;11.5;-0.68;;-0.68;0.4;-8.1;-9.9;229.9;167.5;258.7;270.5;1009.0;0.5;74.3;0.3;0.695;424.4;405.1
2013;1;25;12.5;-0.51;;-0.51;-0.1;-6.5;-9.3;352.7;213.9;241.0;269.0;1008.9;1.1;112.9;0.3;0.694;476.9;484.9
2013;1;25;13.5;-0.06;;-0.06;0.2;-4.1;-8.5;290.7;183.2;224.3;268.1;1008.8;0.9;150.2;0.3;0.694;414.3;403.9
2013;1;25;14.5;-0.68;;-0.68;-0.3;-5.8;-8.8;173.2;110.4;208.9;258.7;1009.0;0.7;115.0;0.3;0.694;276.2;234.2
2013;1;25;15.5;;;0.2;-0.5;-9.8;-10.4;49.7;31.0;199.3;237.9;1009.3;0.4;122.0;0.3;0.693;78.2;64.5
2013;1;25;16.5;;;2.15;0.1;-17.6;-14.8;0.0;1.4;195.7;224.8;1009.6;0.5;71.2;0.3;0.692;2.3;1.8
2013;1;25;17.5;;;0.54;0.7;-17.7;-17.1;0.0;0.4;203.1;228.9;1009.9;0.7;81.1;0.3;0.692;0.0;0.0
2013;1;25;18.5;;;0.11;1.0;-17.7;-17.5;0.0;0.9;214.2;233.4;1010.2;0.5;69.9;0.3;0.691;0.0;0.0
2013;1;25;19.5;;;0.34;1.5;-18.4;-18.2;0.0;0.6;216.7;232.5;1010.7;0.3;92.2;0.3;0.691;0.0;0.0
2013;1;25;20.5;;;-0.44;1.6;-18.7;-18.6;0.0;0.7;220.1;232.6;1010.9;0.3;94.5;0.3;0.69;0.0;0.0
2013;1;25;21.5;;;-0.51;1.8;-18.6;-18.6;0.0;0.9;225.1;234.0;1011.0;0.4;46.5;0.3;0.69;0.0;0.0
2013;1;25;22.5;;;-0.06;1.6;-18.1;-18.2;0.0;0.7;231.1;237.6;1011.0;0.6;48.9;0.3;0.689;0.0;0.0
2013;1;25;23.5;;;-3.54;1.9;-17.7;-17.7;0.0;0.5;234.1;239.6;1010.8;0.6;59.3;0.3;0.688;0.0;0.0
2013;1;26;0.5;;;0.53;2.3;-18.0;-18.0;0.0;0.2;233.1;238.6;1010.8;0.5;56.7;0.3;0.688;0.0;0.0
2013;1;26;1.5;;;2.61;1.9;-18.0;-18.1;0.0;0.5;233.9;238.3;1010.6;0.8;39.9;0.3;0.687;0.0;0.0
2013;1;26;2.5;;;0.8;2.1;-17.3;-17.4;0.0;0.6;238.9;242.0;1010.5;0.5;73.5;0.3;0.686;0.0;0.0
2013;1;26;3.5;;;-1.21;1.9;-16.7;-16.7;0.0;0.6;241.7;244.6;1010.3;0.5;143.3;0.3;0.686;0.0;0.0
2013;1;26;4.5;;;0.05;1.5;-16.2;-16.3;0.0;0.4;243.1;246.2;1010.3;0.4;134.9;0.3;0.685;0.0;0.0
2013;1;26;5.5;;;-1.01;1.2;-15.8;-15.9;0.0;0.6;243.4;246.6;1010.3;0.3;82.4;0.3;0.684;0.0;0.0
2013;1;26;6.5;;;3.01;0.9;-15.1;-15.2;0.2;0.6;248.3;250.5;1010.3;0.8;142.5;0.3;0.684;0.0;0.0
2013;1;26;7.5;;;0.05;0.8;-14.7;-14.8;6.3;5.4;251.6;253.2;1010.4;0.5;107.8;0.3;0.683;12.9;11.4
2013;1;26;8.5;-4.06;;-4.06;0.3;-13.6;-14.0;40.3;33.5;255.6;257.3;1010.6;0.7;66.3;0.3;0.682;93.3;83.0
2013;1;26;9.5;-2.0;;-2.0;0.1;-11.7;-12.2;96.6;84.8;259.9;264.1;1010.7;0.6;114.6;0.3;0.682;203.5;192.5
2013;1;26;10.5;-0.41;;-0.41;-0.4;-11.2;-11.4;131.8;114.2;261.2;267.3;1010.8;1.3;111.3;0.3;0.681;282.8;285.1
2013;1;26;11.5;;;1.12;-0.5;-10.6;-11.3;175.5;137.6;249.9;269.5;1010.4;2.7;139.4;0.3;0.68;366.3;344.6
2013;1;26;12.5;0.18;;0.18;-0.4;-9.9;-11.1;211.2;154.4;229.7;269.2;1010.3;2.2;145.7;0.3;0.68;425.1;365.0
2013;1;26;13.5;0.01;;0.01;-0.4;-8.3;-10.1;220.9;157.8;223.9;272.2;1010.0;1.7;147.7;0.3;0.679;426.8;358.0
2013;1;26;14.5;-0.6;;-0.6;-0.3;-8.8;-10.8;126.0;91.1;182.4;253.3;1009.6;1.1;119.6;0.3;0.679;231.1;190.8
2013;1;26;15.5;;;0.14;-0.4;-11.0;-11.9;50.9;36.6;176.7;236.1;1009.2;1.1;94.7;0.3;0.678;83.7;68.6
2013;1;26;16.5;;;-0.04;0.1;-17.3;-15.2;0.0;1.5;175.0;218.9;1009.0;1.0;73.2;0.3;0.677;2.7;2.1
2013;1;26;17.5;;;0.36;0.5;-18.8;-16.7;0.0;1.0;173.4;218.3;1008.9;1.1;57.2;0.3;0.677;0.0;0.0
2013;1;26;18.5;;;-0.17;1.1;-20.0;-18.0;0.0;0.4;174.6;217.7;1008.7;1.1;57.3;0.3;0.676;0.0;0.0
2013;1;26;19.5;;;0.76;0.6;-20.8;-19.0;0.0;0.9;176.3;218.1;1008.3;1.2;85.8;0.3;0.675;0.0;0.0
2013;1;26;20.5;;;-1.3;1.1;-17.9;-17.3;0.0;1.4;188.3;229.9;1007.9;1.5;114.2;0.3;0.675;0.0;0.0
2013;1;26;21.5;2.97;;2.97;1.1;-17.3;-16.6;0.0;1.1;198.8;232.9;1007.7;1.3;117.0;0.3;0.674;0.0;0.0
2013;1;26;22.5;;;-1.41;1.3;-18.1;-17.4;0.0;0.9;203.3;232.0;1007.4;1.5;114.5;0.3;0.673;0.0;0.0
2013;1;26;23.5;-0.22;;-0.22;1.6;-17.6;-16.9;0.0;0.7;208.9;234.6;1007.1;1.4;113.8;0.3;0.673;0.0;0.0
2013;1;27;0.5;;;1.94;1.4;-19.1;-18.3;0.0;0.6;208.4;230.1;1006.7;1.4;102.8;0.3;0.672;0.0;0.0
2013;1;27;1.5;;;-1.84;1.8;-18.4;-17.7;0.0;1.0;212.1;231.1;1006.3;1.1;106.1;0.3;0.671;0.0;0.0
2013;1;27;2.5;;;-2.43;1.9;-18.9;-18.2;0.0;0.5;213.7;231.0;1005.5;1.4;95.8;0.3;0.671;0.0;0.0
2013;1;27;3.5;-0.54;;-0.54;1.8;-17.3;-16.8;0.0;1.3;219.8;237.0;1004.8;1.7;121.7;0.3;0.67;0.0;0.0
2013;1;27;4.5;-0.12;;-0.12;1.3;-17.0;-16.5;0.0;0.8;223.2;239.6;1004.2;1.8;118.0;0.3;0.669;0.0;0.0
2013;1;27;5.5;-0.3;;-0.3;1.4;-16.9;-16.5;0.0;0.8;224.9;240.3;1003.5;1.9;128.7;0.3;0.668;0.0;0.0
2013;1;27;6.5;-0.16;;-0.16;1.3;-16.9;-16.5;0.0;0.8;226.6;240.8;1003.1;2.1;125.7;0.3;0.667;0.0;0.0
2013;1;27;7.5;-0.15;;-0.15;1.6;-16.8;-16.5;20.8;21.2;228.2;241.9;1002.8;2.5;125.4;0.3;0.666;18.6;15.5
2013;1;27;8.5;;;-31.46;1.1;-14.3;-15.8;132.6;117.7;229.9;247.9;1002.5;2.9;126.4;0.3;0.666;135.1;125.2
2013;1;27;9.5;;;23.6;0.1;-12.1;-14.8;235.4;193.4;216.1;253.6;1002.4;2.8;137.1;0.3;0.665;327.0;295.6
2013;1;27;10.5;-9.44;;-9.44;-0.6;-10.2;-13.5;321.8;222.9;185.6;254.4;1002.5;2.1;139.8;0.3;0.664;478.5;430.9
2013;1;27;11.5;-0.59;;-0.59;-0.5;-9.9;-12.3;422.6;234.5;186.0;260.2;1001.3;2.4;113.7;0.3;0.664;558.1;524.2
2013;1;27;12.5;-0.29;;-0.29;-0.5;-8.2;-10.8;352.9;220.1;190.0;265.8;1000.8;2.4;135.3;0.3;0.663;569.1;491.9
2013;1;27;13.5;-0.26;;-0.26;-0.9;-6.7;-10.2;258.0;175.2;192.7;266.7;1000.4;2.0;136.3;0.3;0.662;451.4;380.0
2013;1;27;14.5;-0.17;;-0.17;-1.3;-7.1;-9.7;147.2;102.7;194.0;261.5;1000.0;1.4;137.8;0.3;0.662;256.7;212.3
2013;1;27;15.5;;;0.07;-0.9;-10.5;-11.4;43.2;31.7;193.4;248.1;999.5;1.3;178.3;0.3;0.661;75.5;62.5
2013;1;27;16.5;;;-0.13;-0.6;-16.5;-14.3;0.0;1.5;189.2;227.8;999.4;0.6;160.0;0.3;0.66;2.8;2.1
2013;1;27;17.5;;;-0.03;-0.1;-17.6;-16.0;0.0;0.6;186.8;224.8;999.5;0.4;176.2;0.3;0.66;0.0;0.0
2013;1;27;18.5;;;0.26;0.2;-20.0;-16.8;0.0;1.4;187.8;222.5;999.4;0.4;181.2;0.3;0.659;0.0;0.0
2013;1;27;19.5;;;-2.26;0.4;-19.0;-16.9;0.0;1.5;194.2;225.5;999.4;0.9;158.5;0.3;0.659;0.0;0.0
2013;1;27;20.5;;;-1.63;0.7;-18.7;-17.9;0.0;0.3;203.7;231.6;999.3;1.6;103.9;0.3;0.658;0.0;0.0
2013;1;27;21.5;0.4;;0.4;0.8;-19.5;-19.0;0.0;0.7;205.9;229.7;999.0;1.8;99.8;0.3;0.658;0.0;0.0
2013;1;27;22.5;;;-0.33;0.7;-18.0;-17.6;0.0;1.1;212.0;233.2;998.8;1.6;96.9;0.3;0.656;0.0;0.0
2013;1;27;23.5;-0.56;;-0.56;0.6;-17.7;-17.2;0.0;1.1;215.0;235.3;998.5;1.6;110.7;0.3;0.651;0.0;0.0
2013;1;28;0.5;0.58;;0.58;0.5;-16.4;-15.9;0.0;1.0;222.4;240.8;998.5;1.4;128.9;0.3;0.65;0.0;0.0
2013;1;28;1.5;;;-0.59;0.3;-17.8;-16.5;0.0;1.0;220.8;235.3;998.8;1.0;124.7;0.3;0.649;0.0;0.0
2013;1;28;2.5;;;-0.27;0.8;-18.1;-17.4;0.0;0.6;221.5;234.9;998.5;1.2;98.9;0.3;0.648;0.0;0.0
2013;1;28;3.5;;;-4.7;0.8;-20.2;-18.3;0.0;0.8;218.6;229.6;998.6;0.3;119.9;0.3;0.647;0.0;0.0
2013;1;28;4.5;;;-0.05;0.8;-18.4;-18.0;0.0;1.0;229.7;234.9;998.4;0.8;108.5;0.3;0.646;0.0;0.0
2013;1;28;5.5;-0.37;;-0.37;0.1;-16.4;-16.4;0.3;1.0;240.5;243.1;998.6;1.1;131.4;0.3;0.646;0.0;0.0
2013;1;28;6.5;;;-0.21;-0.5;-15.3;-15.4;0.0;0.4;246.3;248.6;998.7;1.6;136.7;0.3;0.645;0.0;0.0
2013;1;28;7.5;0.62;;0.62;-0.9;-14.0;-14.1;6.3;5.4;252.5;254.2;999.0;2.0;153.1;0.3;0.644;14.4;12.2
2013;1;28;8.5;;;0.31;-1.1;-13.3;-13.5;41.4;32.6;256.3;258.1;999.3;1.8;135.2;0.3;0.643;95.2;80.9
2013;1;28;9.5;-2.12;;-2.12;-1.7;-12.1;-12.5;72.2;56.9;262.9;264.3;999.7;1.3;129.0;0.3;0.642;173.0;146.5
2013;1;28;10.5;;;1.08;-2.0;-10.8;-11.3;103.6;80.8;271.5;271.3;1000.1;1.6;125.1;0.3;0.642;247.6;209.8
2013;1;28;11.5;8.12;;8.12;-2.0;-9.1;-9.8;114.1;88.9;278.6;278.4;999.8;1.8;124.8;0.3;0.641;274.5;232.5
2013;1;28;12.5;;;3.88;-1.8;-7.3;-8.1;103.3;80.6;283.7;285.5;999.8;1.4;153.7;0.3;0.64;251.1;213.6
2013;1;28;13.5;-0.4;;-0.4;-2.1;-5.9;-6.7;98.5;76.2;283.0;290.5;999.8;1.6;158.9;0.3;0.64;235.6;204.0
2013;1;28;14.5;-0.23;;-0.23;-2.1;-5.6;-6.1;63.6;49.4;279.5;290.7;999.8;1.6;139.2;0.3;0.64;155.4;131.8
2013;1;28;15.5;;;-0.15;-2.5;-5.8;-6.0;10.0;8.7;288.8;291.0;1000.5;2.1;192.3;0.2;0.639;30.7;25.4
2013;1;28;16.5;0.83;;0.83;-2.7;-6.1;-6.1;0.0;0.3;287.4;290.0;1001.2;2.1;178.6;0.3;0.639;1.1;0.8
2013;1;28;17.5;;;2.05;-2.5;-6.0;-6.1;0.0;0.1;288.5;290.6;1001.4;1.7;176.6;0.2;0.638;0.0;0.0
2013;1;28;18.5;;;0.77;-2.4;-5.5;-5.7;0.0;0.2;291.4;292.3;1001.4;2.0;172.0;0.2;0.638;0.0;0.0
2013;1;28;19.5;;;-0.02;-2.4;-5.4;-5.5;0.0;0.1;291.7;293.0;1001.5;2.3;171.0;0.2;0.637;0.0;0.0
2013;1;28;20.5;-0.23;;-0.23;-2.3;-5.3;-5.4;0.0;0.1;289.8;292.9;1001.6;2.0;180.2;0.3;0.637;0.0;0.0
2013;1;28;21.5;;;-0.1;-2.6;-5.4;-5.5;0.0;0.1;289.0;292.5;1001.8;2.0;174.2;0.2;0.636;0.0;0.0
2013;1;28;22.5;-0.2;;-0.2;-2.5;-5.3;-5.4;0.0;0.1;289.9;292.9;1001.9;1.9;177.3;0.2;0.636;0.0;0.0
2013;1;28;23.5;-0.42;;-0.42;-2.6;-5.3;-5.4;0.0;0.1;290.8;293.5;1002.0;1.8;193.5;0.2;0.636;0.0;0.0
2013;1;29;0.5;-0.23;;-0.23;-2.5;-5.3;-5.4;0.0;0.0;291.4;294.0;1001.8;1.6;176.7;0.2;0.635;0.0;0.0
2013;1;29;1.5;-0.25;;-0.25;-2.3;-5.0;-5.1;0.0;0.0;294.3;295.4;1001.7;1.9;188.8;0.2;0.635;0.0;0.0
2013;1;29;2.5;;;-0.28;-2.4;-4.9;-5.0;0.0;0.0;294.0;295.9;1001.5;1.9;188.4;0.3;0.635;0.0;0.0
2013;1;29;3.5;-0.59;;-0.59;-2.3;-4.8;-4.8;0.0;0.0;294.4;296.6;1000.9;1.3;170.9;0.2;0.635;0.0;0.0
2013;1;29;4.5;;;14.7;-2.1;-4.3;-4.3;0.0;0.0;296.6;298.9;1000.6;1.6;179.6;0.2;0.634;0.0;0.0
2013;1;29;5.5;;;0.33;-2.3;-3.9;-3.9;0.1;0.0;299.1;300.6;1000.3;1.2;180.4;0.2;0.634;0.0;0.0
2013;1;29;6.5;;;-0.87;-2.0;-3.5;-3.5;0.0;0.0;300.9;302.1;999.7;1.8;176.3;0.2;0.634;0.0;0.0
2013;1;29;7.5;;;-1.05;-2.1;-3.3;-3.3;4.2;3.4;302.1;302.9;999.5;1.4;160.0;0.2;0.634;9.7;7.9
2013;1;29;8.5;;;0.37;-2.3;-2.7;-2.8;25.1;19.7;304.6;305.0;999.0;1.5;171.6;0.2;0.634;59.6;48.9
2013;1;29;9.5;-0.67;;-0.67;-2.5;-1.8;-2.1;67.6;52.0;308.2;308.7;998.7;1.5;178.2;0.2;0.634;158.1;128.9
2013;1;29;10.5;-0.23;;-0.23;-2.2;-0.5;-1.2;116.8;87.8;308.9;313.1;998.0;1.9;154.8;0.2;0.634;264.0;216.7
2013;1;29;11.5;0.54;;0.54;-2.0;0.0;-0.6;110.9;83.5;307.0;315.5;997.2;2.7;160.0;0.2;0.634;251.7;208.6
2013;1;29;12.5;;;1.02;-2.1;0.2;-0.4;109.4;82.2;310.4;316.5;996.2;2.5;143.2;0.2;0.634;250.5;207.5
2013;1;29;13.5;0.07;;0.07;-2.1;0.3;-0.1;80.7;60.3;311.4;317.0;995.7;2.2;137.2;0.2;0.633;185.9;152.7
2013;1;29;14.5;0.45;;0.45;-1.9;0.3;0.0;34.3;26.0;309.2;316.6;995.0;2.3;142.7;0.2;0.633;80.4;65.9
2013;1;29;15.5;;;0.2;-1.9;0.4;0.4;12.8;9.9;312.3;316.8;994.4;2.6;151.2;0.2;0.633;28.7;23.4
2013;1;29;16.5;;;2.35;-2.1;0.4;0.5;0.1;0.9;313.6;316.9;994.3;3.4;163.6;0.2;0.633;1.1;0.8
2013;1;29;17.5;-5.65;;-5.65;-2.2;0.3;0.3;0.0;0.3;314.2;316.6;994.3;3.0;163.9;0.2;0.633;0.0;0.0
2013;1;29;18.5;-3.44;;-3.44;-2.2;0.0;0.0;0.0;0.3;315.0;316.3;994.2;2.7;161.0;0.2;0.633;0.0;0.0
2013;1;29;19.5;;;1.43;-2.2;0.1;0.1;0.0;0.1;316.5;316.4;994.0;2.7;158.2;0.2;0.633;0.0;0.0
2013;1;29;20.5;;;-2.82;-2.1;0.1;0.2;0.0;0.0;317.2;316.4;994.0;3.0;168.8;0.2;0.633;0.0;0.0
2013;1;29;21.5;;;1.01;-2.2;0.0;0.0;0.0;0.0;317.5;316.4;994.1;2.5;169.2;0.2;0.633;0.0;0.0
2013;1;29;22.5;-0.31;;-0.31;-2.5;-0.1;-0.0;0.0;0.0;317.4;316.4;994.3;2.3;170.9;0.2;0.634;0.0;0.0
2013;1;29;23.5;0.02;;0.02;-2.3;-0.0;-0.0;0.0;0.0;317.4;316.5;994.6;2.0;167.3;0.2;0.634;0.0;0.0
2013;1;30;0.5;0.48;;0.48;-2.2;-0.1;-0.1;0.0;0.0;317.4;316.5;994.9;1.9;181.8;0.2;0.634;0.0;0.0
2013;1;30;1.5;-0.0;;-0.0;-2.4;-0.1;-0.1;0.0;0.0;317.6;316.5;995.0;1.8;172.2;0.2;0.634;0.0;0.0
2013;1;30;2.5;1.11;;1.11;-1.9;-0.1;-0.1;0.0;0.0;317.8;316.6;994.8;1.9;162.4;0.2;0.634;0.0;0.0
2013;1;30;3.5;0.78;;0.78;-2.1;-0.1;-0.1;0.0;0.0;317.8;316.7;994.8;2.0;166.8;0.2;0.634;0.0;0.0
2013;1;30;4.5;;;-2.65;-2.1;-0.1;-0.1;0.0;0.0;318.0;316.8;994.8;2.2;165.0;0.2;0.634;0.0;0.0
2013;1;30;5.5;0.46;;0.46;-2.0;-0.0;-0.0;0.0;0.0;318.4;317.1;995.0;2.4;165.6;0.2;0.634;0.0;0.0
2013;1;30;6.5;;;-0.27;-2.0;0.0;0.1;0.1;0.0;318.8;317.3;994.8;2.4;165.2;0.2;0.634;0.0;0.0
2013;1;30;7.5;-1.37;;-1.37;-1.8;0.2;0.2;5.8;3.9;319.6;317.7;994.2;3.0;165.1;0.2;0.634;11.1;8.8
2013;1;30;8.5;;;1.41;-1.6;0.4;0.4;28.1;19.6;320.7;318.0;993.8;3.0;166.5;0.2;0.634;63.7;50.7
2013;1;30;9.5;-0.71;;-0.71;-1.6;0.8;0.7;70.5;48.6;322.8;318.0;993.4;3.8;162.2;0.2;0.634;161.7;128.0
2013;1;30;10.5;0.28;;0.28;-1.5;1.0;0.9;76.8;53.3;323.6;318.2;992.6;4.2;160.8;0.2;0.634;184.0;144.0
